"x_blur","y_blur","fitness"
32,33,0.964567
33,33,0.952756
34,33,0.937008
35,33,0.956693
36,33,0.948819
37,33,0.952756
38,33,0.944882
39,33,0.952756
40,33,0.940945
41,33,0.940945
42,33,0.956693
43,33,0.948819
44,33,0.925197
45,33,0.917323
0,34,0.874016
1,34,0.937008
2,34,0.933071
3,34,0.917323
4,34,0.937008
5,34,0.968504
6,34,0.952756
7,34,0.944882
8,34,0.964567
9,34,0.964567
10,34,0.948819
11,34,0.956693
12,34,0.940945
13,34,0.944882
14,34,0.937008
15,34,0.964567
16,34,0.956693
17,34,0.96063
18,34,0.940945
19,34,0.96063
20,34,0.968504
21,34,0.956693
22,34,0.948819
23,34,0.964567
24,34,0.952756
25,34,0.937008
26,34,0.944882
27,34,0.937008
28,34,0.952756
29,34,0.937008
30,34,0.952756
31,34,0.956693
32,34,0.937008
33,34,0.937008
34,34,0.948819
35,34,0.952756
36,34,0.952756
37,34,0.929134
38,34,0.940945
39,34,0.948819
40,34,0.944882
41,34,0.933071
42,34,0.937008
43,34,0.952756
44,34,0.937008
45,34,0.905512
0,35,0.88189
1,35,0.889764
2,35,0.917323
3,35,0.92126
4,35,0.937008
5,35,0.952756
6,35,0.933071
7,35,0.952756
8,35,0.956693
9,35,0.96063
10,35,0.940945
11,35,0.948819
12,35,0.944882
13,35,0.933071
14,35,0.956693
15,35,0.948819
16,35,0.96063
17,35,0.948819
18,35,0.948819
19,35,0.937008
20,35,0.944882
21,35,0.948819
22,35,0.940945
23,35,0.952756
24,35,0.956693
25,35,0.952756
26,35,0.964567
27,35,0.956693
28,35,0.952756
29,35,0.952756
30,35,0.956693
31,35,0.937008
32,35,0.925197
33,35,0.952756
34,35,0.956693
35,35,0.940945
36,35,0.956693
37,35,0.937008
38,35,0.940945
39,35,0.929134
40,35,0.937008
41,35,0.925197
42,35,0.937008
43,35,0.913386
44,35,0.92126
45,35,0.92126
0,36,0.893701
1,36,0.933071
2,36,0.909449
3,36,0.913386
4,36,0.929134
5,36,0.948819
6,36,0.956693
7,36,0.940945
8,36,0.952756
9,36,0.944882
10,36,0.940945
11,36,0.956693
12,36,0.952756
13,36,0.964567
14,36,0.948819
15,36,0.948819
16,36,0.944882
17,36,0.956693
18,36,0.956693
19,36,0.952756
20,36,0.948819
21,36,0.956693
22,36,0.956693
23,36,0.96063
24,36,0.972441
25,36,0.952756
26,36,0.96063
27,36,0.944882
28,36,0.952756
29,36,0.929134
30,36,0.944882
31,36,0.937008
32,36,0.92126
33,36,0.937008
34,36,0.940945
35,36,0.940945
36,36,0.933071
37,36,0.940945
38,36,0.940945
39,36,0.948819
40,36,0.933071
41,36,0.937008
42,36,0.929134
43,36,0.956693
44,36,0.933071
45,36,0.917323
0,37,0.874016
1,37,0.885827
2,37,0.917323
3,37,0.933071
4,37,0.952756
5,37,0.940945
6,37,0.956693
7,37,0.956693
8,37,0.940945
9,37,0.944882
10,37,0.948819
11,37,0.964567
12,37,0.964567
13,37,0.964567
14,37,0.956693
15,37,0.944882
16,37,0.964567
17,37,0.948819
18,37,0.940945
19,37,0.937008
20,37,0.944882
21,37,0.956693
22,37,0.968504
23,37,0.964567
24,37,0.948819
25,37,0.937008
26,37,0.944882
27,37,0.948819
28,37,0.944882
29,37,0.933071
30,37,0.944882
31,37,0.933071
32,37,0.940945
33,37,0.952756
34,37,0.948819
35,37,0.940945
36,37,0.937008
37,37,0.956693
38,37,0.944882
39,37,0.956693
40,37,0.925197
41,37,0.944882
42,37,0.937008
43,37,0.944882
44,37,0.929134
45,37,0.925197
0,38,0.858268
1,38,0.905512
2,38,0.92126
3,38,0.937008
4,38,0.925197
5,38,0.944882
6,38,0.913386
7,38,0.952756
8,38,0.952756
9,38,0.948819
10,38,0.952756
11,38,0.944882
12,38,0.956693
13,38,0.968504
14,38,0.933071
15,38,0.944882
16,38,0.96063
17,38,0.944882
18,38,0.96063
19,38,0.96063
20,38,0.933071
21,38,0.937008
22,38,0.929134
23,38,0.944882
24,38,0.929134
25,38,0.96063
26,38,0.933071
27,38,0.940945
28,38,0.944882
29,38,0.929134
30,38,0.940945
31,38,0.937008
32,38,0.925197
33,38,0.933071
34,38,0.940945
35,38,0.952756
36,38,0.944882
37,38,0.944882
38,38,0.948819
39,38,0.937008
40,38,0.948819
41,38,0.944882
42,38,0.92126
43,38,0.933071
44,38,0.925197
45,38,0.929134
0,39,0.870079
1,39,0.901575
2,39,0.940945
3,39,0.929134
4,39,0.952756
5,39,0.948819
6,39,0.917323
7,39,0.944882
8,39,0.956693
9,39,0.940945
10,39,0.940945
11,39,0.956693
12,39,0.940945
13,39,0.952756
14,39,0.944882
15,39,0.937008
16,39,0.956693
17,39,0.929134
18,39,0.933071
19,39,0.96063
20,39,0.917323
21,39,0.937008
22,39,0.929134
23,39,0.952756
24,39,0.948819
25,39,0.940945
26,39,0.956693
27,39,0.940945
28,39,0.948819
29,39,0.929134
30,39,0.929134
31,39,0.929134
32,39,0.948819
33,39,0.948819
34,39,0.940945
35,39,0.940945
36,39,0.925197
37,39,0.940945
38,39,0.948819
39,39,0.952756
40,39,0.929134
41,39,0.937008
42,39,0.940945
43,39,0.933071
44,39,0.925197
45,39,0.913386
0,40,0.874016
1,40,0.92126
2,40,0.909449
3,40,0.913386
4,40,0.933071
5,40,0.948819
6,40,0.948819
7,40,0.929134
8,40,0.944882
9,40,0.909449
10,40,0.937008
11,40,0.937008
12,40,0.929134
13,40,0.952756
14,40,0.929134
15,40,0.940945
16,40,0.948819
17,40,0.933071
18,40,0.940945
19,40,0.944882
20,40,0.937008
21,40,0.96063
22,40,0.948819
23,40,0.952756
24,40,0.940945
25,40,0.956693
26,40,0.917323
27,40,0.940945
28,40,0.917323
29,40,0.96063
30,40,0.937008
31,40,0.929134
32,40,0.933071
33,40,0.929134
34,40,0.937008
35,40,0.933071
36,40,0.925197
37,40,0.933071
38,40,0.925197
39,40,0.933071
40,40,0.933071
41,40,0.925197
42,40,0.925197
43,40,0.909449
44,40,0.909449
45,40,0.929134
0,41,0.858268
1,41,0.937008
2,41,0.897638
3,41,0.933071
4,41,0.925197
5,41,0.92126
6,41,0.940945
7,41,0.937008
8,41,0.933071
9,41,0.937008
10,41,0.92126
11,41,0.925197
12,41,0.948819
13,41,0.933071
14,41,0.940945
15,41,0.944882
16,41,0.944882
17,41,0.933071
18,41,0.948819
19,41,0.944882
20,41,0.956693
21,41,0.944882
22,41,0.933071
23,41,0.940945
24,41,0.940945
25,41,0.937008
26,41,0.937008
27,41,0.937008
28,41,0.933071
29,41,0.940945
30,41,0.940945
31,41,0.929134
32,41,0.937008
33,41,0.929134
34,41,0.944882
35,41,0.933071
36,41,0.948819
37,41,0.952756
38,41,0.944882
39,41,0.929134
40,41,0.937008
41,41,0.940945
42,41,0.909449
43,41,0.92126
44,41,0.92126
45,41,0.913386
0,42,0.854331
1,42,0.870079
2,42,0.917323
3,42,0.925197
4,42,0.92126
5,42,0.940945
6,42,0.940945
7,42,0.940945
8,42,0.917323
9,42,0.952756
10,42,0.940945
11,42,0.96063
12,42,0.940945
13,42,0.940945
14,42,0.948819
15,42,0.937008
16,42,0.937008
17,42,0.956693
18,42,0.929134
19,42,0.929134
20,42,0.940945
21,42,0.937008
22,42,0.96063
23,42,0.937008
24,42,0.952756
25,42,0.929134
26,42,0.937008
27,42,0.937008
28,42,0.944882
29,42,0.944882
30,42,0.929134
31,42,0.925197
32,42,0.92126
33,42,0.933071
34,42,0.933071
35,42,0.933071
36,42,0.937008
37,42,0.92126
38,42,0.929134
39,42,0.929134
40,42,0.937008
41,42,0.913386
42,42,0.933071
43,42,0.925197
44,42,0.917323
45,42,0.929134
0,43,0.854331
1,43,0.88189
2,43,0.940945
3,43,0.925197
4,43,0.925197
5,43,0.901575
6,43,0.944882
7,43,0.948819
8,43,0.913386
9,43,0.925197
10,43,0.937008
11,43,0.940945
12,43,0.937008
13,43,0.944882
14,43,0.944882
15,43,0.937008
16,43,0.948819
17,43,0.937008
18,43,0.948819
19,43,0.952756
20,43,0.925197
21,43,0.933071
22,43,0.929134
23,43,0.948819
24,43,0.940945
25,43,0.925197
26,43,0.948819
27,43,0.929134
28,43,0.933071
29,43,0.92126
30,43,0.944882
31,43,0.92126
32,43,0.933071
33,43,0.92126
34,43,0.917323
35,43,0.92126
36,43,0.940945
37,43,0.905512
38,43,0.913386
39,43,0.925197
40,43,0.956693
41,43,0.937008
42,43,0.901575
43,43,0.917323
44,43,0.885827
45,43,0.897638
0,44,0.866142
1,44,0.88189
2,44,0.913386
3,44,0.909449
4,44,0.933071
5,44,0.897638
6,44,0.937008
7,44,0.952756
8,44,0.937008
9,44,0.925197
10,44,0.940945
11,44,0.917323
12,44,0.940945
13,44,0.940945
14,44,0.948819
15,44,0.944882
16,44,0.937008
17,44,0.929134
18,44,0.948819
19,44,0.940945
20,44,0.937008
21,44,0.929134
22,44,0.933071
23,44,0.940945
24,44,0.933071
25,44,0.937008
26,44,0.917323
27,44,0.948819
28,44,0.929134
29,44,0.925197
30,44,0.929134
31,44,0.944882
32,44,0.92126
33,44,0.905512
34,44,0.92126
35,44,0.913386
36,44,0.948819
37,44,0.92126
38,44,0.925197
39,44,0.929134
40,44,0.913386
41,44,0.893701
42,44,0.92126
43,44,0.913386
44,44,0.889764
45,44,0.913386
0,45,0.866142
1,45,0.889764
2,45,0.901575
3,45,0.913386
4,45,0.913386
5,45,0.937008
6,45,0.940945
7,45,0.925197
8,45,0.944882
9,45,0.929134
10,45,0.913386
11,45,0.948819
12,45,0.933071
13,45,0.917323
14,45,0.933071
15,45,0.933071
16,45,0.940945
17,45,0.940945
18,45,0.956693
19,45,0.929134
20,45,0.917323
21,45,0.937008
22,45,0.901575
23,45,0.925197
24,45,0.940945
25,45,0.929134
26,45,0.937008
27,45,0.937008
28,45,0.92126
29,45,0.933071
30,45,0.905512
31,45,0.948819
32,45,0.901575
33,45,0.917323
34,45,0.933071
35,45,0.948819
36,45,0.925197
37,45,0.944882
38,45,0.937008
39,45,0.948819
40,45,0.897638
41,45,0.905512
42,45,0.913386
43,45,0.874016
44,45,0.905512
45,45,0.909449
