"x_blur","y_blur","fitness"
33,33,0.905512
34,33,0.913386
35,33,0.893701
36,33,0.897638
37,33,0.901575
38,33,0.889764
39,33,0.901575
40,33,0.917323
41,33,0.889764
42,33,0.897638
43,33,0.893701
44,33,0.909449
45,33,0.905512
0,34,0.925197
1,34,0.92126
2,34,0.925197
3,34,0.92126
4,34,0.940945
5,34,0.937008
6,34,0.925197
7,34,0.92126
8,34,0.92126
9,34,0.92126
10,34,0.897638
11,34,0.909449
12,34,0.913386
13,34,0.937008
14,34,0.929134
15,34,0.917323
16,34,0.909449
17,34,0.92126
18,34,0.901575
19,34,0.933071
20,34,0.905512
21,34,0.92126
22,34,0.917323
23,34,0.917323
24,34,0.909449
25,34,0.905512
26,34,0.909449
27,34,0.913386
28,34,0.909449
29,34,0.905512
30,34,0.905512
31,34,0.909449
32,34,0.913386
33,34,0.92126
34,34,0.88189
35,34,0.901575
36,34,0.905512
37,34,0.897638
38,34,0.909449
39,34,0.897638
40,34,0.909449
41,34,0.893701
42,34,0.88189
43,34,0.877953
44,34,0.893701
45,34,0.88189
0,35,0.909449
1,35,0.913386
2,35,0.917323
3,35,0.913386
4,35,0.937008
5,35,0.909449
6,35,0.909449
7,35,0.92126
8,35,0.917323
9,35,0.909449
10,35,0.901575
11,35,0.92126
12,35,0.909449
13,35,0.913386
14,35,0.917323
15,35,0.913386
16,35,0.92126
17,35,0.92126
18,35,0.905512
19,35,0.92126
20,35,0.913386
21,35,0.897638
22,35,0.913386
23,35,0.925197
24,35,0.929134
25,35,0.92126
26,35,0.909449
27,35,0.905512
28,35,0.905512
29,35,0.909449
30,35,0.905512
31,35,0.901575
32,35,0.893701
33,35,0.92126
34,35,0.889764
35,35,0.885827
36,35,0.874016
37,35,0.905512
38,35,0.893701
39,35,0.889764
40,35,0.889764
41,35,0.893701
42,35,0.88189
43,35,0.889764
44,35,0.909449
45,35,0.889764
0,36,0.917323
1,36,0.893701
2,36,0.913386
3,36,0.925197
4,36,0.917323
5,36,0.913386
6,36,0.917323
7,36,0.925197
8,36,0.925197
9,36,0.917323
10,36,0.917323
11,36,0.917323
12,36,0.909449
13,36,0.905512
14,36,0.909449
15,36,0.909449
16,36,0.913386
17,36,0.92126
18,36,0.917323
19,36,0.893701
20,36,0.92126
21,36,0.909449
22,36,0.92126
23,36,0.933071
24,36,0.917323
25,36,0.92126
26,36,0.925197
27,36,0.92126
28,36,0.905512
29,36,0.925197
30,36,0.901575
31,36,0.893701
32,36,0.909449
33,36,0.88189
34,36,0.893701
35,36,0.874016
36,36,0.897638
37,36,0.913386
38,36,0.909449
39,36,0.901575
40,36,0.917323
41,36,0.889764
42,36,0.889764
43,36,0.909449
44,36,0.889764
45,36,0.889764
0,37,0.92126
1,37,0.905512
2,37,0.929134
3,37,0.909449
4,37,0.897638
5,37,0.909449
6,37,0.917323
7,37,0.897638
8,37,0.913386
9,37,0.933071
10,37,0.905512
11,37,0.909449
12,37,0.905512
13,37,0.897638
14,37,0.913386
15,37,0.909449
16,37,0.913386
17,37,0.905512
18,37,0.917323
19,37,0.901575
20,37,0.92126
21,37,0.929134
22,37,0.929134
23,37,0.913386
24,37,0.933071
25,37,0.929134
26,37,0.92126
27,37,0.909449
28,37,0.905512
29,37,0.897638
30,37,0.901575
31,37,0.893701
32,37,0.893701
33,37,0.917323
34,37,0.905512
35,37,0.893701
36,37,0.917323
37,37,0.885827
38,37,0.905512
39,37,0.901575
40,37,0.917323
41,37,0.901575
42,37,0.917323
43,37,0.901575
44,37,0.909449
45,37,0.889764
0,38,0.913386
1,38,0.897638
2,38,0.905512
3,38,0.925197
4,38,0.909449
5,38,0.917323
6,38,0.92126
7,38,0.925197
8,38,0.92126
9,38,0.913386
10,38,0.901575
11,38,0.92126
12,38,0.909449
13,38,0.897638
14,38,0.909449
15,38,0.901575
16,38,0.897638
17,38,0.913386
18,38,0.92126
19,38,0.913386
20,38,0.917323
21,38,0.909449
22,38,0.905512
23,38,0.909449
24,38,0.913386
25,38,0.913386
26,38,0.893701
27,38,0.917323
28,38,0.893701
29,38,0.92126
30,38,0.889764
31,38,0.901575
32,38,0.897638
33,38,0.913386
34,38,0.893701
35,38,0.913386
36,38,0.901575
37,38,0.909449
38,38,0.897638
39,38,0.905512
40,38,0.905512
41,38,0.885827
42,38,0.925197
43,38,0.909449
44,38,0.893701
45,38,0.893701
0,39,0.893701
1,39,0.893701
2,39,0.901575
3,39,0.917323
4,39,0.889764
5,39,0.889764
6,39,0.913386
7,39,0.901575
8,39,0.889764
9,39,0.909449
10,39,0.909449
11,39,0.889764
12,39,0.901575
13,39,0.901575
14,39,0.901575
15,39,0.889764
16,39,0.917323
17,39,0.893701
18,39,0.877953
19,39,0.889764
20,39,0.909449
21,39,0.88189
22,39,0.897638
23,39,0.913386
24,39,0.897638
25,39,0.893701
26,39,0.885827
27,39,0.877953
28,39,0.909449
29,39,0.909449
30,39,0.905512
31,39,0.889764
32,39,0.901575
33,39,0.88189
34,39,0.897638
35,39,0.885827
36,39,0.889764
37,39,0.913386
38,39,0.88189
39,39,0.885827
40,39,0.917323
41,39,0.897638
42,39,0.909449
43,39,0.901575
44,39,0.901575
45,39,0.885827
0,40,0.877953
1,40,0.905512
2,40,0.854331
3,40,0.897638
4,40,0.885827
5,40,0.88189
6,40,0.885827
7,40,0.897638
8,40,0.88189
9,40,0.88189
10,40,0.901575
11,40,0.877953
12,40,0.88189
13,40,0.909449
14,40,0.901575
15,40,0.889764
16,40,0.885827
17,40,0.901575
18,40,0.88189
19,40,0.905512
20,40,0.889764
21,40,0.905512
22,40,0.88189
23,40,0.889764
24,40,0.889764
25,40,0.88189
26,40,0.877953
27,40,0.897638
28,40,0.88189
29,40,0.885827
30,40,0.870079
31,40,0.877953
32,40,0.88189
33,40,0.874016
34,40,0.893701
35,40,0.897638
36,40,0.885827
37,40,0.897638
38,40,0.874016
39,40,0.889764
40,40,0.88189
41,40,0.897638
42,40,0.874016
43,40,0.889764
44,40,0.901575
45,40,0.897638
0,41,0.862205
1,41,0.893701
2,41,0.889764
3,41,0.866142
4,41,0.88189
5,41,0.893701
6,41,0.897638
7,41,0.874016
8,41,0.897638
9,41,0.885827
10,41,0.874016
11,41,0.889764
12,41,0.893701
13,41,0.877953
14,41,0.877953
15,41,0.877953
16,41,0.893701
17,41,0.897638
18,41,0.889764
19,41,0.88189
20,41,0.866142
21,41,0.893701
22,41,0.913386
23,41,0.889764
24,41,0.889764
25,41,0.88189
26,41,0.88189
27,41,0.913386
28,41,0.874016
29,41,0.870079
30,41,0.889764
31,41,0.88189
32,41,0.88189
33,41,0.877953
34,41,0.877953
35,41,0.889764
36,41,0.893701
37,41,0.893701
38,41,0.889764
39,41,0.88189
40,41,0.885827
41,41,0.897638
42,41,0.889764
43,41,0.88189
44,41,0.88189
45,41,0.877953
0,42,0.84252
1,42,0.866142
2,42,0.874016
3,42,0.866142
4,42,0.88189
5,42,0.862205
6,42,0.870079
7,42,0.877953
8,42,0.874016
9,42,0.88189
10,42,0.874016
11,42,0.88189
12,42,0.889764
13,42,0.877953
14,42,0.866142
15,42,0.870079
16,42,0.885827
17,42,0.88189
18,42,0.88189
19,42,0.885827
20,42,0.874016
21,42,0.870079
22,42,0.862205
23,42,0.88189
24,42,0.850394
25,42,0.893701
26,42,0.877953
27,42,0.866142
28,42,0.874016
29,42,0.866142
30,42,0.874016
31,42,0.874016
32,42,0.866142
33,42,0.850394
34,42,0.874016
35,42,0.874016
36,42,0.874016
37,42,0.866142
38,42,0.866142
39,42,0.88189
40,42,0.889764
41,42,0.874016
42,42,0.870079
43,42,0.850394
44,42,0.877953
45,42,0.862205
0,43,0.858268
1,43,0.874016
2,43,0.877953
3,43,0.870079
4,43,0.846457
5,43,0.870079
6,43,0.874016
7,43,0.874016
8,43,0.874016
9,43,0.877953
10,43,0.874016
11,43,0.874016
12,43,0.866142
13,43,0.862205
14,43,0.870079
15,43,0.870079
16,43,0.877953
17,43,0.862205
18,43,0.854331
19,43,0.858268
20,43,0.862205
21,43,0.850394
22,43,0.834646
23,43,0.877953
24,43,0.88189
25,43,0.854331
26,43,0.874016
27,43,0.830709
28,43,0.854331
29,43,0.838583
30,43,0.850394
31,43,0.870079
32,43,0.838583
33,43,0.854331
34,43,0.84252
35,43,0.84252
36,43,0.866142
37,43,0.862205
38,43,0.854331
39,43,0.850394
40,43,0.866142
41,43,0.854331
42,43,0.84252
43,43,0.846457
44,43,0.846457
45,43,0.834646
0,44,0.838583
1,44,0.84252
2,44,0.846457
3,44,0.830709
4,44,0.834646
5,44,0.854331
6,44,0.866142
7,44,0.846457
8,44,0.854331
9,44,0.850394
10,44,0.870079
11,44,0.858268
12,44,0.858268
13,44,0.854331
14,44,0.866142
15,44,0.866142
16,44,0.850394
17,44,0.88189
18,44,0.862205
19,44,0.838583
20,44,0.846457
21,44,0.858268
22,44,0.850394
23,44,0.870079
24,44,0.838583
25,44,0.858268
26,44,0.830709
27,44,0.846457
28,44,0.807087
29,44,0.830709
30,44,0.84252
31,44,0.80315
32,44,0.807087
33,44,0.830709
34,44,0.834646
35,44,0.80315
36,44,0.799213
37,44,0.818898
38,44,0.807087
39,44,0.799213
40,44,0.811024
41,44,0.799213
42,44,0.811024
43,44,0.807087
44,44,0.787402
45,44,0.799213
